"filename", "language", "XML", "HTML", "C#", "Markdown", "Python", "Batch", "PowerShell", "Shell Script", "Properties", "CSS", "C++", "JSON", "reStructuredText", "JavaScript", "Visual Basic", "comment", "blank", "total"
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\mac_arabic.py", "Python", 0, 0, 0, 0, 675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 699
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\mac_centeuro.py", "Python", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 308
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\mac_croatian.py", "Python", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 308
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\mac_cyrillic.py", "Python", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 308
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\mac_farsi.py", "Python", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 308
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\mac_greek.py", "Python", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 308
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\mac_iceland.py", "Python", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 308
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\mac_latin2.py", "Python", 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 184
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\mac_roman.py", "Python", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 308
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\mac_romanian.py", "Python", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 308
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\mac_turkish.py", "Python", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 308
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\mbcs.py", "Python", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 48
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\palmos.py", "Python", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 84
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\ptcp154.py", "Python", 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 176
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\punycode.py", "Python", 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31, 239
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\quopri_codec.py", "Python", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 76
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\raw_unicode_escape.py", "Python", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 46
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\rot_13.py", "Python", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22, 119
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\string_escape.py", "Python", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 39
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\tis_620.py", "Python", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 308
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\undefined.py", "Python", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 50
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\unicode_escape.py", "Python", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 46
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\unicode_internal.py", "Python", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 46
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\utf_16.py", "Python", 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 127
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\utf_16_be.py", "Python", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 43
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\utf_16_le.py", "Python", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 43
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\utf_32.py", "Python", 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 151
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\utf_32_le.py", "Python", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 38
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\utf_7.py", "Python", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 39
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\utf_8.py", "Python", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 43
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\utf_8_sig.py", "Python", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20, 118
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\uu_codec.py", "Python", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29, 130
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\encodings\zlib_codec.py", "Python", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 103
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\filecmp.py", "Python", 0, 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 50, 296
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\fileinput.py", "Python", 0, 0, 0, 0, 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 57, 414
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\fnmatch.py", "Python", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 117
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\formatter.py", "Python", 0, 0, 0, 0, 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 71, 446
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\fpformat.py", "Python", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 146
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\fractions.py", "Python", 0, 0, 0, 0, 450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 98, 606
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\ftplib.py", "Python", 0, 0, 0, 0, 845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 127, 1037
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\functools.py", "Python", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 101
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\genericpath.py", "Python", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 106
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\getopt.py", "Python", 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 30, 211
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\getpass.py", "Python", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 30, 180
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\gettext.py", "Python", 0, 0, 0, 0, 426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 79, 592
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\glob.py", "Python", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 79
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\gzip.py", "Python", 0, 0, 0, 0, 380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 79, 510
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\hashlib.py", "Python", 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 30, 147
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\heapq.py", "Python", 0, 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 65, 443
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\hmac.py", "Python", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29, 134
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\htmlentitydefs.py", "Python", 0, 0, 0, 0, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 274
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\htmllib.py", "Python", 0, 0, 0, 0, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 130, 492
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\httplib.py", "Python", 0, 0, 0, 0, 986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 206, 1393
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\ihooks.py", "Python", 0, 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 98, 555
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\imaplib.py", "Python", 0, 0, 0, 0, 1037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 408, 1519
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\imghdr.py", "Python", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 34, 162
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\importlib\__init__.py", "Python", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 39
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\imputil.py", "Python", 0, 0, 0, 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 122, 726
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\inspect.py", "Python", 0, 0, 0, 0, 861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 135, 1057
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\io.py", "Python", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 99
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\json\__init__.py", "Python", 0, 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 62, 340
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\json\decoder.py", "Python", 0, 0, 0, 0, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 51, 386
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\json\encoder.py", "Python", 0, 0, 0, 0, 379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 49, 443
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\json\scanner.py", "Python", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 68
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\json\tool.py", "Python", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\keyword.py", "Python", 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 94
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\__main__.py", "Python", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\btm_matcher.py", "Python", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 19, 169
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\btm_utils.py", "Python", 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 35, 284
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixer_base.py", "Python", 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 39, 190
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixer_util.py", "Python", 0, 0, 0, 0, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 60, 433
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_apply.py", "Python", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 60
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_basestring.py", "Python", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 15
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_buffer.py", "Python", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 23
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_callable.py", "Python", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 38
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_dict.py", "Python", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 108
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_except.py", "Python", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 94
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_exec.py", "Python", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 41
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_execfile.py", "Python", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 53
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_exitfunc.py", "Python", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 73
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_filter.py", "Python", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 77
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_funcattrs.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 22
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_future.py", "Python", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 23
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_getcwdu.py", "Python", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 20
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_has_key.py", "Python", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 111
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_idioms.py", "Python", 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 153
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_import.py", "Python", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 100
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_imports.py", "Python", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 18, 146
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_imports2.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_input.py", "Python", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 27
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_intern.py", "Python", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 47
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_isinstance.py", "Python", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 53
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_itertools.py", "Python", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 44
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_itertools_imports.py", "Python", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 58
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_long.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 20
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_map.py", "Python", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 92
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_metaclass.py", "Python", 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 39, 229
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_methodattrs.py", "Python", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 25
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_ne.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 24
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_next.py", "Python", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 104
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_nonzero.py", "Python", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 22
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_numliterals.py", "Python", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 29
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_operator.py", "Python", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 97
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_paren.py", "Python", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 45
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_print.py", "Python", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 88
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_raise.py", "Python", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 91
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_raw_input.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 18
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_reduce.py", "Python", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 36
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_renames.py", "Python", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 71
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_repr.py", "Python", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 24
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_set_literal.py", "Python", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 54
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_standarderror.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 19
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_sys_exc.py", "Python", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 31
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_throw.py", "Python", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 57
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_tuple_params.py", "Python", 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 29, 176
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_types.py", "Python", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 63
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_unicode.py", "Python", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"f:\VS 2022\repos\IDE\packages\IronPython.Interpreter.2.7.4\tools\Lib\lib2to3\fixes\fix_urllib.py", "Python", 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 198
